Unnamed: 0,ENSG_ID,ENSG_start_bp,ENSG_end_bp,ENSG_chromosome,ENSG_type,HGNC_symbol,ENSMUSG_ID,ENSMUSG_start_bp,ENSMUSG_end_bp,ENSMUSG_chromosome,ENSMUSG_type,MGI_symbol
13209,ENSG00000124523,13574227,13615158,6,protein_coding,SIRT5,ENSMUSG00000054021,43518972,43548679,13,protein_coding,Sirt5
6580,ENSG00000089163,120302316,120313249,12,protein_coding,SIRT4,ENSMUSG00000029524,115616069,115622784,5,protein_coding,Sirt4
4504,ENSG00000142082,215030,236931,11,protein_coding,SIRT3,ENSMUSG00000025486,140443579,140462222,7,protein_coding,Sirt3
1397,ENSG00000068903,38878555,38899862,19,protein_coding,SIRT2,ENSMUSG00000015149,28466160,28488086,7,protein_coding,Sirt2
2052,ENSG00000096717,67884656,67918390,10,protein_coding,SIRT1,ENSMUSG00000020063,63154784,63217483,10,protein_coding,Sirt1
7037,ENSG00000105738,37907208,38208369,19,protein_coding,SIPA1L3,ENSMUSG00000030583,29019797,29218066,7,protein_coding,Sipa1l3
312,ENSG00000116991,232397965,232630571,1,protein_coding,SIPA1L2,ENSMUSG00000001995,126144802,126296547,8,protein_coding,Sipa1l2
11243,ENSG00000197555,71320449,71741229,14,protein_coding,SIPA1L1,ENSMUSG00000042700,82216094,82498560,12,protein_coding,Sipa1l1
13565,ENSG00000213445,65638101,65650918,11,protein_coding,SIPA1,ENSMUSG00000056917,5701213,5713735,19,protein_coding,Sipa1
10427,ENSG00000139146,31280584,31327058,12,protein_coding,SINHCAF,ENSMUSG00000039985,148822533,148847965,6,protein_coding,Sinhcaf
7527,ENSG00000127511,16829398,16880353,19,protein_coding,SIN3B,ENSMUSG00000031622,73449913,73484829,8,protein_coding,Sin3b
11194,ENSG00000169375,75369379,75455842,15,protein_coding,SIN3A,ENSMUSG00000042557,56979324,57035650,9,protein_coding,Sin3a
11343,ENSG00000170085,176238367,176345991,5,protein_coding,SIMC1,ENSMUSG00000043183,54651592,54699103,13,protein_coding,Simc1
14152,ENSG00000159263,36699115,36749917,21,protein_coding,SIM2,ENSMUSG00000062713,93885790,93927891,16,protein_coding,Sim2
1983,ENSG00000112246,100385009,100464921,6,protein_coding,SIM1,ENSMUSG00000019913,50770850,50865248,10,protein_coding,Sim1
3954,ENSG00000120725,138946724,139293557,5,protein_coding,SIL1,ENSMUSG00000024357,35399449,35632833,18,protein_coding,Sil1
5660,ENSG00000052723,114769479,114780685,1,protein_coding,SIKE1,ENSMUSG00000027854,102903024,102915775,3,protein_coding,Sike1
8506,ENSG00000160584,116843402,117098437,11,protein_coding,SIK3,ENSMUSG00000034135,45924118,46135492,9,protein_coding,Sik3
9423,ENSG00000170145,111602449,111730855,11,protein_coding,SIK2,ENSMUSG00000037112,50804101,50920373,9,protein_coding,Sik2
3788,ENSG00000275993,6111131,6123778,21,protein_coding,SIK1B,ENSMUSG00000024042,32063224,32074778,17,protein_coding,Sik1
9103,ENSG00000147955,34634722,34637844,9,protein_coding,SIGMAR1,ENSMUSG00000036078,41738493,41756157,4,protein_coding,Sigmar1
15463,ENSG00000197046,45825675,45844094,18,protein_coding,SIGLEC15,ENSMUSG00000091055,78086829,78100610,18,protein_coding,Siglec15
5383,ENSG00000088827,3686970,3712600,20,protein_coding,SIGLEC1,ENSMUSG00000027322,130911140,130928685,2,protein_coding,Siglec1
4507,ENSG00000185187,405716,417455,11,protein_coding,SIGIRR,ENSMUSG00000025494,140671088,140680485,7,protein_coding,Sigirr
8763,ENSG00000149577,117178736,117197445,11,protein_coding,SIDT2,ENSMUSG00000034908,45849155,45866556,9,protein_coding,Sidt2
3425,ENSG00000072858,113532555,113629575,3,protein_coding,SIDT1,ENSMUSG00000022696,44060543,44153559,16,protein_coding,Sidt1
15492,ENSG00000215475,45777242,45851753,13,protein_coding,SIAH3,ENSMUSG00000091722,75693422,75767148,14,protein_coding,Siah3
9206,ENSG00000181788,150741125,150763477,3,protein_coding,SIAH2,ENSMUSG00000036432,58582359,58599821,3,protein_coding,Siah2
302,ENSG00000110013,124633113,124695707,11,protein_coding,SIAE,ENSMUSG00000001942,37466994,37560951,9,protein_coding,Siae
10851,ENSG00000187164,116881477,117126586,10,protein_coding,SHTN1,ENSMUSG00000041362,58961788,59064532,19,protein_coding,Shtn1
14509,ENSG00000158352,50586796,50814302,X,protein_coding,SHROOM4,ENSMUSG00000068270,6311908,6549502,X,protein_coding,Shroom4
6500,ENSG00000138771,76435229,76783253,4,protein_coding,SHROOM3,ENSMUSG00000029381,92831294,93113177,5,protein_coding,Shroom3
11702,ENSG00000146950,9786429,9949443,X,protein_coding,SHROOM2,ENSMUSG00000045180,151392505,151552461,X,protein_coding,Shroom2
1712,ENSG00000164403,132822141,132830659,5,protein_coding,SHROOM1,ENSMUSG00000018387,53348032,53358593,11,protein_coding,Shroom1
8912,ENSG00000144736,72749277,72861914,3,protein_coding,SHQ1,ENSMUSG00000035378,100545217,100648118,6,protein_coding,Shq1
15417,ENSG00000146414,145864245,145964423,6,protein_coding,SHPRH,ENSMUSG00000090112,11025171,11093339,10,protein_coding,Shprh
837,ENSG00000197417,3608240,3636250,17,protein_coding,SHPK,ENSMUSG00000005951,73090286,73115337,11,protein_coding,Shpk
5651,ENSG00000168779,158095905,158106420,3,protein_coding,SHOX2,ENSMUSG00000027833,66879060,66889104,3,protein_coding,Shox2
4256,ENSG00000108061,110919367,111017307,10,protein_coding,SHOC2,ENSMUSG00000024976,53932737,54021564,19,protein_coding,Shoc2
9957,ENSG00000165181,111686171,111795008,9,protein_coding,SHOC1,ENSMUSG00000038598,59043753,59138983,4,protein_coding,Shoc1
4465,ENSG00000182199,57229573,57234935,12,protein_coding,SHMT2,ENSMUSG00000025403,127352992,127358313,10,protein_coding,Shmt2
2312,ENSG00000176974,18327860,18363563,17,protein_coding,SHMT1,ENSMUSG00000020534,60678930,60702544,11,protein_coding,Shmt1
15738,ENSG00000253251,65625027,65630928,5,protein_coding,SHLD3,ENSMUSG00000118537,104310230,104314947,13,protein_coding,Shld3
10876,ENSG00000122376,87094161,87191465,10,protein_coding,SHLD2,ENSMUSG00000041471,33958990,34032450,14,protein_coding,Shld2
11667,ENSG00000171984,5750393,5864395,20,protein_coding,SHLD1,ENSMUSG00000044991,132528851,132592975,2,protein_coding,Shld1
15401,ENSG00000160410,40576853,40591399,19,protein_coding,SHKBP1,ENSMUSG00000089832,27041558,27055444,7,protein_coding,Shkbp1
11226,ENSG00000145642,64690442,64718190,5,protein_coding,SHISAL2B,ENSMUSG00000042655,104981791,105000401,13,protein_coding,Shisal2b
13856,ENSG00000182183,52633168,52669683,1,protein_coding,SHISAL2A,ENSMUSG00000059816,108224974,108240546,4,protein_coding,Shisal2a
14156,ENSG00000138944,44243665,44312951,22,protein_coding,SHISAL1,ENSMUSG00000062760,84263404,84331298,15,protein_coding,Shisal1
3323,ENSG00000237515,12901598,13240416,16,protein_coding,SHISA9,ENSMUSG00000022494,11801977,12088766,16,protein_coding,Shisa9
15585,ENSG00000234965,41909543,41915074,22,protein_coding,SHISA8,ENSMUSG00000096883,82090369,82097016,15,protein_coding,Shisa8
13146,ENSG00000187902,55428740,55443300,19,protein_coding,SHISA7,ENSMUSG00000053550,4828551,4847695,7,protein_coding,Shisa7
13197,ENSG00000188803,11241213,11564063,17,protein_coding,SHISA6,ENSMUSG00000053930,66102551,66416790,11,protein_coding,Shisa6
4565,ENSG00000164054,48467798,48504826,3,protein_coding,SHISA5,ENSMUSG00000025647,108867633,108886845,9,protein_coding,Shisa5
10993,ENSG00000198892,201888680,201892587,1,protein_coding,SHISA4,ENSMUSG00000041889,135298795,135302975,1,protein_coding,Shisa4
12587,ENSG00000178343,42397488,42402487,4,protein_coding,SHISA3,ENSMUSG00000050010,67765225,67780895,5,protein_coding,Shisa3
11571,ENSG00000180730,26044597,26052016,13,protein_coding,SHISA2,ENSMUSG00000044461,59862757,59869109,14,protein_coding,Shisa2
407,ENSG00000164690,155799980,155812463,7,protein_coding,SHH,ENSMUSG00000002633,28661813,28672254,5,protein_coding,Shh
10062,ENSG00000130813,10086122,10093252,19,protein_coding,SHFL,ENSMUSG00000038884,20779938,20785603,9,protein_coding,Shfl
8270,ENSG00000138606,45167214,45201175,15,protein_coding,SHF,ENSMUSG00000033256,122179373,122199643,2,protein_coding,Shf
11899,ENSG00000169291,154469772,154502412,1,protein_coding,SHE,ENSMUSG00000046280,89738677,89766141,3,protein_coding,She
10151,ENSG00000105251,4279266,4290722,19,protein_coding,SHD,ENSMUSG00000039154,56277467,56283625,17,protein_coding,Shd
11246,ENSG00000157060,182899865,182953525,1,protein_coding,SHCBP1L,ENSMUSG00000042708,153300908,153328320,1,protein_coding,Shcbp1l
3222,ENSG00000171241,46578591,46621379,16,protein_coding,SHCBP1,ENSMUSG00000022322,4785976,4829567,8,protein_coding,Shcbp1
8823,ENSG00000185634,48823741,48963919,15,protein_coding,SHC4,ENSMUSG00000035109,125469367,125566068,2,protein_coding,Shc4
2774,ENSG00000148082,89005771,89178818,9,protein_coding,SHC3,ENSMUSG00000021448,51585077,51723523,13,protein_coding,Shc3
11217,ENSG00000160691,154962298,154974395,1,protein_coding,SHC1,ENSMUSG00000042626,89325750,89337334,3,protein_coding,Shc1
733,ENSG00000129214,7613946,7633382,17,protein_coding,SHBG,ENSMUSG00000005202,69505630,69508731,11,protein_coding,Shbg
11635,ENSG00000107338,37915898,38069227,9,protein_coding,SHB,ENSMUSG00000044813,45423278,45532470,4,protein_coding,Shb
3358,ENSG00000179526,144098633,144108124,8,protein_coding,SHARPIN,ENSMUSG00000022552,76231240,76235311,15,protein_coding,Sharpin
3393,ENSG00000251322,50674415,50733298,22,protein_coding,SHANK3,ENSMUSG00000022623,89383826,89444464,15,protein_coding,Shank3
9564,ENSG00000162105,70467854,71252577,11,protein_coding,SHANK2,ENSMUSG00000037541,143555665,143978231,7,protein_coding,Shank2
10011,ENSG00000161681,50659255,50719802,19,protein_coding,SHANK1,ENSMUSG00000038738,43959677,44009996,7,protein_coding,Shank1
2389,ENSG00000035115,217730,266398,2,protein_coding,SH3YL1,ENSMUSG00000020669,30961667,31010161,12,protein_coding,Sh3yl1
11782,ENSG00000169247,148923639,149063163,5,protein_coding,SH3TC2,ENSMUSG00000045629,62086146,62157473,18,protein_coding,Sh3tc2
9239,ENSG00000125089,8182072,8241803,4,protein_coding,SH3TC1,ENSMUSG00000036553,35854524,35897331,5,protein_coding,Sh3tc1
9703,ENSG00000172985,109129205,109504634,2,protein_coding,SH3RF3,ENSMUSG00000037990,58649181,58974738,10,protein_coding,Sh3rf3
13654,ENSG00000156463,145936578,146081791,5,protein_coding,SH3RF2,ENSMUSG00000057719,42186732,42292025,18,protein_coding,Sh3rf2
7540,ENSG00000154447,169094259,169270956,4,protein_coding,SH3RF1,ENSMUSG00000031642,61676906,61849105,8,protein_coding,Sh3rf1
10669,ENSG00000174705,172325000,172454525,5,protein_coding,SH3PXD2B,ENSMUSG00000040711,32297820,32378173,11,protein_coding,Sh3pxd2b
13157,ENSG00000107957,103594027,103855584,10,protein_coding,SH3PXD2A,ENSMUSG00000053617,47248613,47452840,19,protein_coding,Sh3pxd2a
10757,ENSG00000147010,19533977,19887600,X,protein_coding,SH3KBP1,ENSMUSG00000040990,158410268,158761065,X,protein_coding,Sh3kbp1
5167,ENSG00000148341,129007036,129028331,9,protein_coding,SH3GLB2,ENSMUSG00000026860,30234821,30249349,2,protein_coding,Sh3glb2
9408,ENSG00000097033,86704570,86748184,1,protein_coding,SH3GLB1,ENSMUSG00000037062,144389439,144426096,3,protein_coding,Sh3glb1
7064,ENSG00000140600,83447228,83618743,15,protein_coding,SH3GL3,ENSMUSG00000030638,81823588,81956627,7,protein_coding,Sh3gl3
5997,ENSG00000107295,17579066,17797124,9,protein_coding,SH3GL2,ENSMUSG00000028488,85123363,85557432,4,protein_coding,Sh3gl2
487,ENSG00000141985,4360370,4400547,19,protein_coding,SH3GL1,ENSMUSG00000003200,56323750,56343635,17,protein_coding,Sh3gl1
14918,ENSG00000214193,36306368,36329340,1,protein_coding,SH3D21,ENSMUSG00000073758,126044395,126057284,4,protein_coding,Sh3d21
5785,ENSG00000109686,151102751,151325605,4,protein_coding,SH3D19,ENSMUSG00000028082,85878416,86037833,3,protein_coding,Sh3d19
1285,ENSG00000175137,248810446,248825915,1,protein_coding,SH3BP5L,ENSMUSG00000013646,58221550,58238554,11,protein_coding,Sh3bp5l
2992,ENSG00000131370,15254353,15341368,3,protein_coding,SH3BP5,ENSMUSG00000021892,31081837,31158035,14,protein_coding,Sh3bp5
9146,ENSG00000130147,234952017,235055714,2,protein_coding,SH3BP4,ENSMUSG00000036206,88998137,89082790,1,protein_coding,Sh3bp4
13273,ENSG00000087266,2793071,2841098,4,protein_coding,SH3BP2,ENSMUSG00000054520,34683182,34720985,5,protein_coding,Sh3bp2
6194,ENSG00000142669,26280086,26281522,1,protein_coding,SH3BGRL3,ENSMUSG00000028843,133854717,133856100,4,protein_coding,Sh3bgrl3
7877,ENSG00000198478,79631329,79703655,6,protein_coding,SH3BGRL2,ENSMUSG00000032261,83430380,83520854,9,protein_coding,Sh3bgrl2
7338,ENSG00000131171,81202102,81298547,X,protein_coding,SH3BGRL,ENSMUSG00000031246,108138971,108241479,X,protein_coding,Sh3bgrl
11930,ENSG00000183476,78077808,78104370,15,protein_coding,SH2D7,ENSMUSG00000046460,54441430,54452304,9,protein_coding,Sh2d7
13028,ENSG00000152292,85418714,85437029,2,protein_coding,SH2D6,ENSMUSG00000052631,72490624,72498690,6,protein_coding,Sh2d6
11737,ENSG00000189410,20719731,20732837,1,protein_coding,SH2D5,ENSMUSG00000045349,137977714,137988643,4,protein_coding,Sh2d5
9652,ENSG00000178217,80537902,80646560,10,protein_coding,SH2D4B,ENSMUSG00000037833,40535746,40615223,14,protein_coding,Sh2d4b
13189,ENSG00000104611,19313693,19396218,8,protein_coding,SH2D4A,ENSMUSG00000053886,68729219,68800351,8,protein_coding,Sh2d4a
13772,ENSG00000095370,127738317,127778710,9,protein_coding,SH2D3C,ENSMUSG00000059013,32611067,32645524,2,protein_coding,Sh2d3c
5780,ENSG00000027869,156806243,156816848,1,protein_coding,SH2D2A,ENSMUSG00000028071,87754062,87763029,3,protein_coding,Sh2d2a
804,ENSG00000183918,124227868,124373197,X,protein_coding,SH2D1A,ENSMUSG00000005696,41591330,41618207,X,protein_coding,Sh2d1a
11204,ENSG00000111252,111405923,111451623,12,protein_coding,SH2B3,ENSMUSG00000042594,121953551,121975709,5,protein_coding,Sh2b3
719,ENSG00000160999,102285091,102321711,7,protein_coding,SH2B2,ENSMUSG00000005057,136247001,136275410,5,protein_coding,Sh2b2
7113,ENSG00000178188,28846600,28874212,16,protein_coding,SH2B1,ENSMUSG00000030733,126066166,126074596,7,protein_coding,Sh2b1
11257,ENSG00000197860,65665928,65723035,5,protein_coding,SGTB,ENSMUSG00000042743,104246249,104278243,13,protein_coding,Sgtb
705,ENSG00000104969,2754715,2783362,19,protein_coding,SGTA,ENSMUSG00000004937,80879909,80896015,10,protein_coding,Sgta
11111,ENSG00000100359,40370591,40410289,22,protein_coding,SGSM3,ENSMUSG00000042303,80861966,80896491,15,protein_coding,Sgsm3
9857,ENSG00000141258,2337498,2381058,17,protein_coding,SGSM2,ENSMUSG00000038351,74740087,74787886,11,protein_coding,Sgsm2
11082,ENSG00000167037,24806169,24927578,22,protein_coding,SGSM1,ENSMUSG00000042216,113391086,113458652,5,protein_coding,Sgsm1
716,ENSG00000181523,80206716,80220923,17,protein_coding,SGSH,ENSMUSG00000005043,119234251,119246362,11,protein_coding,Sgsh
8178,ENSG00000163082,222424543,222562621,2,protein_coding,SGPP2,ENSMUSG00000032908,78286982,78396926,1,protein_coding,Sgpp2
2600,ENSG00000126821,63684216,63728065,14,protein_coding,SGPP1,ENSMUSG00000021054,75761023,75782503,12,protein_coding,Sgpp1
2074,ENSG00000166224,70815948,70881184,10,protein_coding,SGPL1,ENSMUSG00000020097,60934421,60983482,10,protein_coding,Sgpl1
3731,ENSG00000129810,20160593,20186206,3,protein_coding,SGO1,ENSMUSG00000023940,53981814,53996361,17,protein_coding,Sgo1
12761,ENSG00000164023,107824563,107915047,4,protein_coding,SGMS2,ENSMUSG00000050931,131112634,131197172,3,protein_coding,Sgms2
10573,ENSG00000198964,50305586,50625163,10,protein_coding,SGMS1,ENSMUSG00000040451,32100127,32367114,19,protein_coding,Sgms1
4658,ENSG00000104205,66712734,66862022,8,protein_coding,SGK3,ENSMUSG00000025915,9868332,9971070,1,protein_coding,Sgk3
1666,ENSG00000101049,43558968,43588237,20,protein_coding,SGK2,ENSMUSG00000017868,162829250,162856047,2,protein_coding,Sgk2
2004,ENSG00000118515,134169248,134318112,6,protein_coding,SGK1,ENSMUSG00000019970,21758083,21875802,10,protein_coding,Sgk1
6010,ENSG00000118473,66533267,66751139,1,protein_coding,SGIP1,ENSMUSG00000028524,102598494,102830825,4,protein_coding,Sgip1
7101,ENSG00000176476,28553915,28591790,16,protein_coding,SGF29,ENSMUSG00000030714,126248481,126272097,7,protein_coding,Sgf29
10282,ENSG00000185053,14084845,15238431,8,protein_coding,SGCZ,ENSMUSG00000039539,37989452,39128662,8,protein_coding,Sgcz
8891,ENSG00000102683,23180979,23325162,13,protein_coding,SGCG,ENSMUSG00000035296,61456564,61495939,14,protein_coding,Sgcg
660,ENSG00000127990,94524204,94656572,7,protein_coding,SGCE,ENSMUSG00000004631,4674350,4747207,6,protein_coding,Sgce
2215,ENSG00000170624,155870344,156767788,5,protein_coding,SGCD,ENSMUSG00000020354,46787080,47879796,11,protein_coding,Sgcd
6380,ENSG00000163069,52020706,52038299,4,protein_coding,SGCB,ENSMUSG00000029156,73790092,73805133,5,protein_coding,Sgcb
232,ENSG00000108823,50164214,50175928,17,protein_coding,SGCA,ENSMUSG00000001508,94853617,94867153,11,protein_coding,Sgca
8389,ENSG00000144040,72942036,73075619,2,protein_coding,SFXN5,ENSMUSG00000033720,85190031,85310404,6,protein_coding,Sfxn5
14252,ENSG00000183605,119140767,119165714,10,protein_coding,SFXN4,ENSMUSG00000063698,60825715,60849917,19,protein_coding,Sfxn4
4373,ENSG00000107819,101031234,101041244,10,protein_coding,SFXN3,ENSMUSG00000025212,45035942,45044822,19,protein_coding,Sfxn3
4289,ENSG00000156398,102714538,102743492,10,protein_coding,SFXN2,ENSMUSG00000025036,46561804,46586505,19,protein_coding,Sfxn2
2785,ENSG00000164466,175477062,175529742,5,protein_coding,SFXN1,ENSMUSG00000021474,54225888,54262361,13,protein_coding,Sfxn1
2952,ENSG00000133661,79937467,79982614,10,protein_coding,SFTPD,ENSMUSG00000021795,40894171,40907106,14,protein_coding,Sftpd
3100,ENSG00000168484,22156913,22164479,8,protein_coding,SFTPC,ENSMUSG00000022097,70758389,70761521,14,protein_coding,Sftpc
13501,ENSG00000168878,85657314,85668741,2,protein_coding,SFTPB,ENSMUSG00000056370,72281594,72291354,6,protein_coding,Sftpb
11664,ENSG00000173349,127701497,127705242,2,protein_coding,SFT2D3,ENSMUSG00000044982,32042151,32044877,18,protein_coding,Sft2d3
10718,ENSG00000213064,168225938,168253021,1,protein_coding,SFT2D2,ENSMUSG00000040848,165001906,165022007,1,protein_coding,Sft2d2
6535,ENSG00000061936,131711081,131799738,12,protein_coding,SFSWAP,ENSMUSG00000029439,129578285,129648448,5,protein_coding,Sfswap
1787,ENSG00000120057,97766751,97771999,10,protein_coding,SFRP5,ENSMUSG00000018822,42186410,42190691,19,protein_coding,Sfrp5
2726,ENSG00000106483,37905932,38025695,7,protein_coding,SFRP4,ENSMUSG00000021319,19807274,19817164,13,protein_coding,Sfrp4
5730,ENSG00000145423,153780591,153789083,4,protein_coding,SFRP2,ENSMUSG00000027996,83673628,83681623,3,protein_coding,Sfrp2
7485,ENSG00000104332,41261962,41309473,8,protein_coding,SFRP1,ENSMUSG00000031548,23901518,23939648,8,protein_coding,Sfrp1
4303,ENSG00000156384,104122058,104126385,10,protein_coding,SFR1,ENSMUSG00000025066,47720121,47724027,19,protein_coding,Sfr1
6180,ENSG00000116560,35176378,35193145,1,protein_coding,SFPQ,ENSMUSG00000028820,126915117,126930806,4,protein_coding,Sfpq
12093,ENSG00000175793,26863149,26864456,1,protein_coding,SFN,ENSMUSG00000047281,133327867,133329479,4,protein_coding,Sfn
14006,ENSG00000198879,7158624,7411488,10,protein_coding,SFMBT2,ENSMUSG00000061186,10375321,10600064,2,protein_coding,Sfmbt2
922,ENSG00000163935,52903572,53046750,3,protein_coding,SFMBT1,ENSMUSG00000006527,30436806,30544678,14,protein_coding,Sfmbt1
3692,ENSG00000198089,31488688,31618588,22,protein_coding,SFI1,ENSMUSG00000023764,3081850,3143463,11,protein_coding,Sfi1
9508,ENSG00000115128,24067586,24076373,2,protein_coding,SF3B6,ENSMUSG00000037361,4867544,4877659,12,protein_coding,Sf3b6
15177,ENSG00000169976,144094884,144095573,6,protein_coding,SF3B5,ENSMUSG00000078348,12881087,12884927,10,protein_coding,Sf3b5
14551,ENSG00000143368,149923317,149927803,1,protein_coding,SF3B4,ENSMUSG00000068856,96079648,96084880,3,protein_coding,Sf3b4
8395,ENSG00000189091,70523791,70577670,16,protein_coding,SF3B3,ENSMUSG00000033732,111536871,111573419,8,protein_coding,Sf3b3
4188,ENSG00000087365,66050729,66069308,11,protein_coding,SF3B2,ENSMUSG00000024853,5323960,5345483,19,protein_coding,Sf3b2
4694,ENSG00000115524,197388515,197435079,2,protein_coding,SF3B1,ENSMUSG00000025982,55024328,55066640,1,protein_coding,Sf3b1
